6446,数学,吉林市第一中学,宋军梅,寒假作业阶段检测讲评（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9a2c28c55285890798342788973/RiUzN0tmLhEA.mp4
6448,数学,吉林市第一中学,满潞,寒假作业专题突破（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/7289f0955285890798345106268/LR6wag0G9OQA.mp4
6449,数学,吉林市第一中学,姬艳秋,滚动训练2,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/342ebcf35285890798344791005/wpCVtiG1wfEA.mp4
6450,英语,吉林市第一中学,赵栩玲,试卷7讲解,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/db7af47e5285890798343285919/n8TBF48yNEcA.mp4
6451,历史,吉林市第一中学,刘金玉,高考二轮总复习  第二板块：中国近代史 中华文明的阵痛与转型—晚清时期（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/412fb1b45285890798300185566/qnsnKaa5bWQA.mp4
6452,数学,吉林市第一中学,刘跃忠,线下作业讲解（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e396925e5285890798336806945/wWIYCcNajpgA.mp4
6453,数学,吉林市第一中学,焦霞,空间向量的应用(二) 空间的角(1),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/bf35f3dc5285890798339356850/BFpEnoE2NmsA.mp4
6454,数学,吉林市第一中学,刘跃忠,线下作业讲解（六）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/fb4feaf75285890798381602287/71qeeHRvF1sA.mp4
6455,历史,吉林市第一中学,刘金玉,第二板块：中国近现代史 中华文明的觉醒与探索——民国后期（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ef339bd75285890798374332276/dVjDcJTwHEAA.mp4
6456,政治,吉林市第一中学,董长莉,价格变动的影响习题课,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ed3a0ede5285890798374284466/azaEOJSCzM4A.mp4
6457,数学,吉林市第一中学,田可新,等差数列与等比数列,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2c0ba5fc5285890798337628175/mzjSqO5DyuAA.mp4
6458,数学,吉林市第一中学,满潞,寒假作业精编模拟（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ed3b1adc5285890798374286165/OJUg6OhABUkA.mp4
6459,数学,吉林市第一中学,田可新,数列的通项,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/dde183975285890798343394065/ARnhy3zj7HAA.mp4
6460,政治,吉林市第一中学,杨博,高三政治16专题六民主发展与政治制度（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f32a1c345285890798309019039/XnNwPQMZi28A.mp4
6461,物理,吉林市第一中学,宋盼盼,带电粒子在圆形边界磁场运动,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/eaafc5d75285890798374156812/XLdlYsJ1txcA.mp4
6462,数学,吉林市第一中学,姬艳秋,滚动训练3,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f15204175285890798374401792/dtVvmTQLruwA.mp4
6463,历史,吉林市第一中学,刘金玉,高考二轮总复习  第二板块：中国近代史 近代中国的觉醒与探索—1895-1919,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/4130b46b5285890798300187006/GUyMTgKYx5kA.mp4
6464,政治,吉林市第一中学,杨博,高三政治14专题五公民参与与政府职责（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/0eb448d65285890798306138564/84SvDyMw5sAA.mp4
6465,物理,吉林市第一中学,赵阳,带电粒子在复合场中的运动（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/fda6c4925285890798381705512/TgJ6CoaCbawA.mp4
6466,政治,吉林市第一中学,董长莉,神奇的货币（习题课）,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/a7c626205285890798380368729/v.f40.mp4
6467,政治,吉林市第一中学,杨博,高三政治17专题六民主发展与政治制度（二）,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/6916bc555285890798379031039/v.f40.mp4
6468,数学,吉林市第一中学,满潞,寒假作业专题突破（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e7fe70ae5285890798374003506/4fAyifjvQUgA.mp4
6469,物理,吉林市第一中学,宋盼盼,磁场对带电物体的作用力,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e7ff7d115285890798374005237/G3M39sHZX5kA.mp4
6470,数学,吉林市第一中学,姬艳秋,滚动训练1,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/72f45e935285890798345162543/WyWaMGavsMUA.mp4
6471,历史,吉林市第一中学,刘金玉,第二板块：中国现代史 中华文明的再铸与复兴——现代中国时期（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f475cbba5285890798381324676/brvEWXOUu8oA.mp4
6472,政治,吉林市第一中学,杨博,高三政治18专题六民主发展与政治制度（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/b66e2ed45285890798308702842/6i9Wu3ZqpVIA.mp4
6473,历史,吉林市第一中学,刘金玉,第二板块：中国现代史 中华文明的再铸与复兴——现代中国时期（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/efa374585285890798374398130/upsxt7nt7HUA.mp4
6474,物理,吉林市第一中学,李苗,磁场知识梳理（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e39795f95285890798336808452/S1fSUoYAQw8A.mp4
6475,历史,吉林市第一中学,刘金玉,第二板块：中国现代史 中华文明的再铸与复兴——现代中国时期（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ecf1bd195285890798374244807/JxAPQKvnmxwA.mp4
6477,物理,吉林市第一中学,李苗,磁场知识梳理（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/70086c565285890798338272083/YkSUraY5CdkA.mp4
6478,物理,吉林市第一中学,李苗,磁场知识梳理（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/dde06f7a5285890798343392196/8a7ZC4zGuaQA.mp4
6479,语文,吉林市第一中学,孙韬,高中文言文120个重点词汇讲解整理（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9d206e5c5285890798271738590/RscGyE06NYMA.mp4
6480,物理,吉林市第一中学,李苗,磁场知识梳理（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e8243ef05285890798374026350/fYoigg6Apj0A.mp4
6481,物理,吉林市第一中学,宋盼盼,带电粒子在直线边界磁场运动,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/eab0db1f5285890798374158773/DUSSvQP4ZVYA.mp4
6482,物理,吉林市第一中学,赵阳,带电粒子在复合场中的运动（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f15424745285890798374405380/k3aU4sSzmmkA.mp4
6483,数学,吉林市第一中学,焦霞,空间向量的应用(一) 平行与垂直,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d1e638be5285890798377195255/n41aPump270A.mp4
6484,数学,吉林市第一中学,刘跃忠,线下作业讲解（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/bf36f7605285890798339358357/dcthoyaDZeMA.mp4
6485,数学,吉林市第一中学,满潞,寒假作业精编模拟（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e83436965285890798374032728/cV3C33opxpEA.mp4
6486,历史,吉林市第一中学,刘金玉,第二板块：中国近现代史 专题总结（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f3e148815285890798374538683/y1uNDdvPyYYA.mp4
6487,历史,吉林市第一中学,刘金玉,高考二轮总复习  第二板块：中国近代史 中华文明的动荡与转折—民国前期（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/45a1986f5285890798300351926/pLYaBzgPVSkA.mp4
6488,化学,吉林市第一中学,陈延东,金属晶体（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/112b63aa5285890798306254220/Luo5buvAFgAA.mp4
6489,化学,吉林市第一中学,陈延东,离子晶体,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/17f6defc5285890798306528819/Dxyn0WkRqcAA.mp4
6490,政治,吉林市第一中学,杨博,高三政治15专题五公民参与与政府职责（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/bb61f1db5285890798308944607/Y3iofDKLdUMA.mp4
6491,历史,吉林市第一中学,刘金玉,第二板块：中国近现代史 中华文明的觉醒与探索——民国后期（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/728b91985285890798345109178/X8NdTtAT0twA.mp4
6492,历史,吉林市第一中学,刘金玉,第二板块：中国现代史 专题总结（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f3ef09b35285890798374540901/UeCVj4gBo9YA.mp4
6493,历史,吉林市第一中学,刘金玉,第二板块：中国现代史  1978年后改革开放新时期 专题总结,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/fd0d49525285890798374910314/YMhXR6SKq3gA.mp4
6494,历史,吉林市第一中学,刘金玉,第五板块：社会热点（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f41315115285890798374560051/BO1ZMmd1eOUA.mp4
6495,历史,吉林市第一中学,刘金玉,第五板块：社会热点（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d841d3215285890798377403797/e6Ma9leAfBkA.mp4
6496,历史,吉林市第一中学,刘金玉,第五板块：社会热点（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1c20787c5285890798378038850/8H18AWDOo4MA.mp4
6497,历史,吉林市第一中学,刘金玉,第五板块：社会热点（4）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/7980d4445285890798379748309/UHjpjm4uPyoA.mp4
6498,政治,吉林市第一中学,董长莉,价格变动的因素复习,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/eaf5d9765285890798374192181/PNlC2U8RTQkA.mp4
6499,英语,吉林市第一中学,宋双,试卷讲评：英语寒假作业试卷1,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/7a033af25285890798386524211/v.f40.mp4
6500,英语,吉林市第一中学,宋双,招聘启事：分析及作文讲评,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/90e175985285890798383440853/v.f40.mp4
6501,英语,吉林市第一中学,宋双,请求信：分析及作文讲解,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/937036a65285890798383576983/v.f40.mp4
6503,英语,吉林市第一中学,宋双,试卷讲评：英语寒假作业试卷5,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/89bf564f5285890798383123252/v.f40.mp4
6504,物理,吉林市第一中学,金迪,电场力的性质,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/4d9a312f5285890798382897987/v.f40.mp4
6505,物理,吉林市第一中学,金迪,电场能的性质,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/8ec4cc225285890798383374947/v.f40.mp4
6506,英语,吉林市第一中学,宋双,试卷讲评：英语寒假作业试卷9,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/d97e0cdf5285890798384288273/v.f40.mp4
6507,物理,吉林市第一中学,金迪,电容器带电粒子在电场中的运动,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/db75f8945285890798384333154/v.f40.mp4
6508,数学,吉林市第一中学,焦霞,空间向量的应用（二）空间的角（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f3f122c15285890798374544389/xOJWeddX2mMA.mp4
6509,数学,吉林市第一中学,焦霞,命题及其关系、充分条件与必要条件,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f3f23f9c5285890798374546472/ggmsBfqeaAcA.mp4
6510,数学,吉林市第一中学,焦霞,逻辑联结词与量词,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ef4540d75285890798374341825/3gweRZBpALAA.mp4
6511,数学,吉林市第一中学,焦霞,合理推理与演绎推理,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d84366735285890798377406330/MDi1x6L22gsA.mp4
6512,数学,吉林市第一中学,焦霞,椭圆（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d8bec7555285890798377470304/tawoqULvj5wA.mp4
6513,数学,吉林市第一中学,焦霞,椭圆（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/daefbad45285890798377550214/WfwJtbo1RccA.mp4
